"","AcadYr","AcadTerm","DepartmentNameByCourseCode","Course number","CourseCode","SectionNumber","CourseTitle","ClassType","Instructor1Name","GradeACount","GradeBCount","GradeCCount","GradeDCount","GradeFCount","GradePCount","GradeNPCount","GradeWCount"
"5148","2011-12","Fall","English",105,24156,"B","POSTCOLONIAL FICTN","LEC","Radhakrishnan R.",26,20,0,0,0,0,0,1
"5149","2011-12","Fall","English",106,24162,"A","WHAT IS AN AUTHOR","SEM","Christensen J.",6,9,2,0,0,0,0,0
"5150","2011-12","Fall","English",106,24164,"B","US SCIENCE FICTION","SEM","Szalay M.",6,15,3,0,0,0,0,0
"5151","2011-12","Fall","English",106,24166,"C","PIERS PLOWMAN","SEM","Davis R.",7,8,1,0,0,0,0,0
"5152","2011-12","Fall","Film and Media Studies",85,26000,"A","INTRO FILM ANALYSIS","LEC","Hatch K.",47,183,71,15,3,10,6,0
"5153","2011-12","Fall","Film and Media Studies",101,26030,"A","THE SOUND ERA II","LEC","Rony F.",59,41,2,0,0,0,0,0
"5154","2011-12","Fall","Film and Media Studies",110,26050,"A","FILM & MEDIA THEORY","SEM","Krapp P.",5,10,2,0,0,0,0,0
"5155","2011-12","Fall","Film and Media Studies",112,26060,"A","MONSTR ASIAN CINEMA","LEC","Lim F.",12,18,2,0,0,0,0,1
"5156","2011-12","Fall","Film and Media Studies",115,26080,"A","TARANTINO","LEC","Steimer L.",24,38,18,2,2,1,0,1
"5157","2011-12","Fall","Film and Media Studies",117,26130,"A","INTRO SCREENWRITING","SEM","Cartier M.",14,8,1,0,0,0,0,1
"5158","2011-12","Fall","Film and Media Studies",120,26140,"A","BASIC PRODUCTION","STU","Cane E.",17,3,0,0,0,0,0,0
"5159","2011-12","Fall","Film and Media Studies",120,26142,"B","BASIC PRODUCTION","STU","Cane E.",18,2,0,0,0,0,0,0
"5160","2011-12","Fall","Film and Media Studies",139,26160,"A","WRITING ON FILM&MDA","LEC","Steimer L.",9,13,1,0,1,0,0,1
"5161","2011-12","Fall","Film and Media Studies",139,26170,"B","WRITING ON FILM&MDA","LEC","Dimendberg E.",8,18,1,0,0,0,0,0
"5162","2011-12","Fall","Film and Media Studies",150,26180,"A","STARS AND AUDIENCES","LEC","Lim F.",2,7,1,1,0,0,0,1
"5163","2011-12","Fall","Film and Media Studies",160,26210,"A","HONG KONG/CHIN CIN","LEC","Abbas M.",14,29,8,2,0,0,0,0
"5164","2011-12","Fall","Film and Media Studies",185,26220,"A","COMPUTER GAMES","SEM","Krapp P.",6,6,4,3,0,0,2,0
"5165","2011-12","Fall","French",1,26500,"A","FUNDAMENTALS","LEC","Mijalski M.",9,5,4,0,0,1,0,0
"5166","2011-12","Fall","French",1,26502,"B","FUNDAMENTALS","LEC","Mijalski M.",13,5,2,0,0,3,0,0
"5167","2011-12","Fall","French",1,26504,"C","FUNDAMENTALS","LEC","Mijalski M.",16,2,1,2,0,2,0,0
"5168","2011-12","Fall","French",1,26506,"D","FUNDAMENTALS","LEC","Mijalski M.",14,0,1,0,1,0,0,0
"5169","2011-12","Fall","French",1,26508,"E","FUNDAMENTALS","LEC","Mijalski M.",7,8,1,0,0,1,0,1
"5170","2011-12","Fall","French",2,26530,"A","INTERMEDIATE","LEC","Mijalski M.",9,6,1,1,0,2,0,0
"5171","2011-12","Fall","French",2,26532,"B","INTERMEDIATE","LEC","Mijalski M.",9,10,3,0,0,1,0,0
"5172","2011-12","Fall","French",2,26534,"C","INTERMEDIATE","LEC","Mijalski M.",13,8,2,0,0,2,0,0
"5173","2011-12","Fall","French",2,26536,"D","INTERMEDIATE","LEC","Mijalski M.",9,12,0,0,0,2,0,0
"5174","2011-12","Fall","French",2,26550,"A","INTERMEDIATE","LEC","Mijalski M.",9,6,3,0,0,1,0,0
"5175","2011-12","Fall","French",2,26552,"A","INTERMEDIATE","LEC","Mijalski M.",3,9,2,0,0,3,0,1
"5176","2011-12","Fall","French",50,26560,"A","FRENCH CULT&MODERN","LEC","Haley J.",20,18,0,1,0,2,0,0
"5177","2011-12","Fall","French",100,26580,"A","ADV GRAMMAR & COMP","LEC","Macvicar A.",14,7,1,0,0,0,0,0
"5178","2011-12","Fall","French",101,26590,"B","INTRO TO FRENCH LIT","LEC","Leichman J.",5,8,0,0,0,0,0,1
"5179","2011-12","Fall","French",120,26600,"A","LITERARY ETHNOGRAPH","LEC","Zayed O.",11,3,2,0,0,0,0,0
"5180","2011-12","Fall","French",140,26603,"A","LE REGNE","LEC","Leichman J.",9,7,0,0,0,0,0,0
"5181","2011-12","Fall","French",150,26625,"A","LOVE AND DANGER","LEC","Noland C.",10,8,0,0,1,0,2,0
"5182","2011-12","Fall","German",1,27000,"A","FUNDAMENTALS","LEC","Levine G.",9,4,2,0,2,4,0,0
"5183","2011-12","Fall","German",1,27001,"B","FUNDAMENTALS","LEC","Levine G.",15,8,2,0,0,0,0,0
"5184","2011-12","Fall","German",2,27160,"B","INTERMEDIATE","LEC","Levine G.",13,7,0,0,0,2,0,0
"5185","2011-12","Fall","German",150,27370,"A","DARK SECRETS","LEC","Hart G.",16,19,3,0,1,1,1,0
"5186","2011-12","Fall","Greek",1,22300,"A","FUNDAMENTALS","LEC","Claxton C.",10,0,2,3,0,1,0,0
"5187","2011-12","Fall","Greek",100,22340,"A","GREEK POETRY","LEC","Giannopoulou Z.",4,4,1,0,0,1,0,0
"5188","2011-12","Fall","Hebrew",1,31800,"A","FUNDAMENTALS","LEC","Morris R.",7,4,1,0,0,1,0,0
"5189","2011-12","Fall","Hebrew",2,31805,"A","INTERMED HEBREW","LEC","Morris R.",9,3,3,0,0,0,0,2
"5190","2011-12","Fall","History",15,28020,"A","INTR ASIA AMER ST I","LEC","Fujita-Rony D.",6,15,6,0,0,4,0,0
"5191","2011-12","Fall","History",21,28050,"A","WRLD HIST:BEG-1650","LEC","Given J.",48,159,25,0,0,9,0,0
"5192","2011-12","Fall","History",36,28080,"A","EARLY GREECE","LEC","Weiner J.",19,4,2,0,0,1,0,1
"5193","2011-12","Fall","History",40,28090,"A","AMERICA: 1492-1790","LEC","Salinger S.",94,102,38,1,6,13,8,0
"5194","2011-12","Fall","History",70,28115,"A","EATING AMERICA","LEC","Chen Y.",34,29,2,0,0,1,0,1
"5195","2011-12","Fall","History",70,28120,"A","EXPLAINING LAT AMER","LEC","Duncan R.",48,47,4,1,0,3,0,0
"5196","2011-12","Fall","History",100,28130,"A","HISTORY WRTNG CRAFT","SEM","Kongshaug E.",9,11,0,0,0,0,0,0
"5197","2011-12","Fall","History",100,28135,"B","WOMEN IN JAPAN","SEM","Walthall A.",5,10,2,1,0,0,1,1
"5198","2011-12","Fall","History",112,28175,"A","EARLY MODRN GERMANY","LEC","Strasser U.",22,18,9,0,4,0,2,0
"5199","2011-12","Fall","History",114,28180,"A","SECULAR EUROPE","LEC","Mckenna J.",13,8,4,0,0,1,0,0
"5200","2011-12","Fall","History",126,28190,"A","WORLD WAR II ERA","LEC","Farmer S.",20,37,7,1,0,1,0,0
"5201","2011-12","Fall","History",131,28210,"A","ANCIENT IRAN","LEC","Daryaee T.",27,12,5,1,0,1,0,1
"5202","2011-12","Fall","History",144,28265,"A","AMER JEWISH HIST","LEC","Katz E.",13,9,1,0,1,1,0,0
"5203","2011-12","Fall","History",152,28290,"A","ASIANAM LABOR","LEC","Fujita-Rony D.",7,3,0,0,0,0,0,0
"5204","2011-12","Fall","History",169,28315,"A","REVOLUTION:LAT AMER","LEC","Duncan R.",30,25,0,0,0,0,0,0
"5205","2011-12","Fall","History",169,28325,"B","MEX DANC, MUS &THTR","LEC","Seed P.",7,2,1,0,0,0,0,0
"5206","2011-12","Fall","History",169,28335,"C","REV&REAC IN LAT AM","LEC","Tinsman H.",5,4,0,0,0,0,0,1
"5207","2011-12","Fall","History",172,28395,"A","MOD JAPAN THRU FILM","LEC","Ragsdale K.",18,21,3,0,0,0,0,1
"5208","2011-12","Fall","History",182,28420,"A","CULTR,MONY&GLOBLZTN","LEC","Le Vine M.",10,1,0,0,0,0,1,0
"5209","2011-12","Fall","History",183,28425,"A","WRLD HIST THRU GAME","LEC","Seed P.",26,0,0,0,0,0,0,1
"5210","2011-12","Fall","History",185,28435,"A","MARX, WEBER, FREUD","LEC","Wiener J.",8,7,0,0,0,1,0,0
"5211","2011-12","Fall","History",190,28450,"A","CONSUMPTION","COL","Chen Y.",8,9,1,0,0,0,0,0
"5212","2011-12","Fall","History",190,28460,"B","REV IRAN: 1890-PRES","COL","Daryaee T.",9,2,0,0,0,0,0,0
"5213","2011-12","Fall","Humanities",1,29000,"A","HUMANITIES CORE LEC","LEC","Herbert J.",53,97,18,0,0,1,0,0
"5214","2011-12","Fall","Humanities",1,29001,"A1","HUMANITIES CORE WRT","DIS","Pan D.",8,11,2,0,0,0,0,0
"5215","2011-12","Fall","Humanities",1,29003,"A3","HUMANITIES CORE WRT","DIS","Pan D.",5,13,4,0,0,0,0,0
"5216","2011-12","Fall","Humanities",1,29005,"A5","HUMANITIES CORE WRT","DIS","Pan D.",9,12,0,0,0,0,0,0
"5217","2011-12","Fall","Humanities",1,29008,"A8","HUMANITIES CORE WRT","DIS","Pan D.",5,10,6,0,0,0,0,0
"5218","2011-12","Fall","Humanities",1,29010,"A10","HUMANITIES CORE WRT","DIS","Pan D.",2,13,6,0,0,1,0,0
"5219","2011-12","Fall","Humanities",1,29012,"A12","HUMANITIES CORE WRT","DIS","Pan D.",3,16,3,0,0,0,0,0
"5220","2011-12","Fall","Humanities",1,29014,"A14","HUMANITIES CORE WRT","DIS","Pan D.",1,16,2,0,0,0,0,0
"5221","2011-12","Fall","Humanities",1,29015,"A15","HUMANITIES CORE WRT","DIS","Pan D.",1,18,1,0,0,0,0,0
"5222","2011-12","Fall","Humanities",1,29020,"B","HUMANITIES CORE LEC","LEC","Herbert J.",77,116,21,1,0,0,0,0
"5223","2011-12","Fall","Humanities",1,29021,"B1","HUMANITIES CORE WRT","DIS","Pan D.",5,16,0,0,0,1,0,0
"5224","2011-12","Fall","Humanities",1,29022,"B2","HUMANITIES CORE WRT","DIS","Pan D.",3,18,2,0,0,0,0,0
"5225","2011-12","Fall","Humanities",1,29023,"B3","HUMANITIES CORE WRT","DIS","Pan D.",1,13,8,0,0,0,0,0
"5226","2011-12","Fall","Humanities",1,29024,"B4","HUMANITIES CORE WRT","DIS","Pan D.",2,19,1,0,0,0,0,0
"5227","2011-12","Fall","Humanities",1,29025,"B5","HUMANITIES CORE WRT","DIS","Pan D.",8,14,0,0,0,0,0,0
"5228","2011-12","Fall","Humanities",1,29026,"B6","HUMANITIES CORE WRT","DIS","Pan D.",6,15,1,0,0,0,0,0
"5229","2011-12","Fall","Humanities",1,29027,"B7","HUMANITIES CORE WRT","DIS","Pan D.",6,16,0,0,0,0,0,0
"5230","2011-12","Fall","Humanities",1,29031,"B11","HUMANITIES CORE WRT","DIS","Pan D.",7,10,3,0,0,0,0,0
"5231","2011-12","Fall","Humanities",1,29033,"B13","HUMANITIES CORE WRT","DIS","Pan D.",2,11,5,0,0,0,0,0
"5232","2011-12","Fall","Humanities",1,29034,"B14","HUMANITIES CORE WRT","DIS","Pan D.",3,16,2,0,0,0,0,0
"5233","2011-12","Fall","Humanities",1,29040,"C","HUMANITIES CORE LEC","LEC","Herbert J.",87,101,9,0,0,1,0,0
"5234","2011-12","Fall","Humanities",1,29041,"C1","HUMANITIES CORE WRT","DIS","Pan D.",2,18,2,0,0,0,0,0
"5235","2011-12","Fall","Humanities",1,29042,"C2","HUMANITIES CORE WRT","DIS","Pan D.",9,13,1,0,0,0,0,0
"5236","2011-12","Fall","Humanities",1,29043,"C3","HUMANITIES CORE WRT","DIS","Pan D.",9,11,2,0,0,0,0,0
"5237","2011-12","Fall","Humanities",1,29044,"C4","HUMANITIES CORE WRT","DIS","Pan D.",2,17,3,0,1,0,0,0
"5238","2011-12","Fall","Humanities",1,29046,"C6","HUMANITIES CORE WRT","DIS","Pan D.",3,17,1,0,1,0,0,0
"5239","2011-12","Fall","Humanities",1,29047,"C7","HUMANITIES CORE WRT","DIS","Pan D.",5,14,2,0,0,0,0,0
"5240","2011-12","Fall","Humanities",1,29049,"C9","HUMANITIES CORE WRT","DIS","Pan D.",4,16,2,0,0,0,0,0
"5241","2011-12","Fall","Humanities",1,29051,"C11","HUMANITIES CORE WRT","DIS","Pan D.",9,11,2,0,0,0,0,0
"5242","2011-12","Fall","Humanities",1,29053,"C13","HUMANITIES CORE WRT","DIS","Pan D.",6,10,6,0,0,0,0,0
"5243","2011-12","Fall","Humanities",1,29060,"A","HUMAN CORE LEC S/A","LEC","Herbert J.",6,12,3,0,1,0,0,0
"5244","2011-12","Fall","Humanities",1,29063,"A3","HUMAN CORE WRT S/A","DIS","Pan D.",0,7,15,0,0,0,0,0
"5245","2011-12","Fall","Humanities",1,29070,"B","HUMAN CORE LEC S/A","LEC","Herbert J.",12,10,0,0,0,0,0,0
"5246","2011-12","Fall","Humanities",1,29073,"B3","HUMAN CORE WRT S/A","DIS","Pan D.",1,14,7,0,0,0,0,0
"5247","2011-12","Fall","Humanities",1,29080,"C","HUMAN CORE LEC S/A","LEC","Herbert J.",11,25,9,0,0,0,0,0
"5248","2011-12","Fall","Humanities",1,29081,"C1","HUMAN CORE WRT S/A","DIS","Pan D.",2,17,4,0,0,0,0,0
"5249","2011-12","Fall","Humanities",1,29082,"C2","HUMAN CORE WRT S/A","DIS","Pan D.",1,10,11,0,0,0,0,0
"5250","2011-12","Fall","Humanities",1,29090,"A","HONORS HUM CORE LEC","LEC","Herbert J.",33,25,2,0,0,0,0,0
"5251","2011-12","Fall","Humanities",1,29091,"HA1","HON HUM SEM IN WRT","DIS","Pan D.",4,16,0,0,0,0,0,0
"5252","2011-12","Fall","Humanities",1,29092,"HA2","HON HUM SEM IN WRT","DIS","Pan D.",7,13,1,0,0,0,0,0
"5253","2011-12","Fall","Humanities",1,29093,"HA3","HON HUM SEM IN WRT","DIS","Pan D.",10,9,0,0,0,0,0,0
"5254","2011-12","Fall","Humanities",1,29100,"B","HONORS HUM CORE LEC","LEC","Herbert J.",49,13,1,0,0,0,0,0
"5255","2011-12","Fall","Humanities",1,29101,"HB1","HON HUM SEM IN WRT","DIS","Pan D.",4,15,1,0,0,0,0,0
"5256","2011-12","Fall","Humanities",1,29102,"HB2","HON HUM SEM IN WRT","DIS","Pan D.",5,16,0,0,0,0,0,0
"5257","2011-12","Fall","Humanities",1,29103,"HB3","HON HUM SEM IN WRT","DIS","Pan D.",13,7,2,0,0,0,0,0
"5258","2011-12","Fall","Humanities",1,29110,"C","HONORS HUM CORE LEC","LEC","Herbert J.",50,32,2,0,0,0,0,0
"5259","2011-12","Fall","Humanities",1,29111,"HC1","HON HUM SEM IN WRT","DIS","Pan D.",21,0,0,0,0,0,0,0
"5260","2011-12","Fall","Humanities",1,29112,"HC2","HON HUM SEM IN WRT","DIS","Pan D.",10,12,0,0,0,0,0,0
"5261","2011-12","Fall","Humanities",1,29113,"HC3","HON HUM SEM IN WRT","DIS","Pan D.",7,13,0,0,0,0,0,0
"5262","2011-12","Fall","Humanities",1,29114,"HC4","HON HUM SEM IN WRT","DIS","Pan D.",6,12,3,0,0,0,0,0
"5263","2011-12","Fall","Humanities",20,29322,"A","ACADEMIC WRITING","LEC","Stern H.",0,0,0,0,0,13,5,0
"5264","2011-12","Fall","Humanities",20,29326,"C","ACADEMIC WRITING","LEC","Striedter A.",0,0,0,0,0,11,3,0
"5265","2011-12","Fall","Humanities",20,29340,"B","ACADEMIC WRITING","LEC","Simmons S.",0,0,0,0,0,14,4,0
"5266","2011-12","Fall","Humanities",20,29350,"C","ACADEMIC WRITING","LEC","Scarcella R.",0,0,0,0,0,15,2,0
"5267","2011-12","Fall","Humanities",20,29360,"D","ACADEMIC WRITING","LEC","Cano A.",0,0,0,0,0,13,5,0
"5268","2011-12","Fall","Humanities",20,29375,"A","ACADEMIC WRITING","LEC","Jerome A.",0,0,0,0,0,15,0,0
"5269","2011-12","Fall","Humanities",20,29380,"C","ACADEMIC WRITING","LEC","Levin K.",0,0,0,0,0,12,2,0
"5270","2011-12","Fall","Humanities",20,29390,"D","ACADEMIC WRITING","LEC","Simmons S.",0,0,0,0,0,11,3,0
"5271","2011-12","Fall","Humanities",20,29391,"E","ACADEMIC WRITING","LEC","Hildebrand C.",0,0,0,0,0,11,3,0
"5272","2011-12","Fall","Humanities",20,29395,"A","ACADEMIC WRITING","LEC","Levin K.",0,0,0,0,0,14,1,0
"5273","2011-12","Fall","Humanities",22,29400,"A","READING&VOCABULARY","LEC","Hildebrand C.",0,0,0,0,0,23,1,0
"5274","2011-12","Fall","Humanities",22,29405,"B","READING&VOCABULARY","LEC","Jerome A.",0,0,0,0,0,13,4,0
"5275","2011-12","Fall","Humanities",23,29410,"A","ESL BASIC PRONUN I","LEC","Striedter A.",0,0,0,0,0,18,0,0
"5276","2011-12","Fall","Humanities",23,29411,"B","ESL BASIC PRONUN I","LEC","Beck R.",0,0,0,0,0,13,0,0
"5277","2011-12","Fall","Humanities",23,29412,"C","ESL BASIC PRONUN I","LEC","Simmons S.",0,0,0,0,0,17,0,0
"5278","2011-12","Fall","Humanities",23,29415,"A","ESL INTERM CONV II","LEC","Hildebrand C.",0,0,0,0,0,14,0,0
"5279","2011-12","Fall","Humanities",23,29417,"A","ESL ADV COMM III","LEC","Wynn M.",0,0,0,0,0,14,0,0
"5280","2011-12","Fall","Humanities",29,29420,"A","SPEC TOPIC: GRAMMAR","LEC","Beck R.",0,0,0,0,0,16,3,0
"5281","2011-12","Fall","Humanities",29,29424,"B","SPEC TOPIC: GRAMMAR","LEC","Striedter A.",0,0,0,0,0,11,4,0
"5282","2011-12","Fall","Humanities",29,29430,"C","SPEC TOPIC: CONVERS","LEC","Cano A.",0,0,0,0,0,12,0,0
"5283","2011-12","Fall","Humanities",120,29470,"A","HONORS PROSEM HIST","SEM","Fahs A.",18,0,0,0,0,0,0,0
"5284","2011-12","Fall","Humanities",139,29473,"A","ADV ACADMIC WRITING","SEM","Beck R.",1,4,2,0,0,5,0,0
"5285","2011-12","Fall","Humanities",139,29475,"B","ADV ACADMIC WRITING","SEM","Wynn M.",3,2,3,0,0,3,3,0
"5286","2011-12","Fall","Humanities",140,29500,"A","SENIOR HONORS SEM","SEM","Fahs A.",16,0,0,0,0,0,0,0
"5287","2011-12","Fall","Humanities",183,29592,"A","SEM CONFLICT RESOLU","SEM","Garb P.",10,2,0,0,0,0,0,0
"5288","2011-12","Fall","Humanities",195,29648,"A","H.O.T. PRACTICUM","LEC","Lupton J.",0,0,0,0,0,43,0,0
"5289","2011-12","Fall","Humanities",198,29702,"A","HUM MENTOR PROGRAM","TUT","Block S.",0,0,0,0,0,35,0,0
"5290","2011-12","Fall","Informatics",41,37000,"A","INFORMATICS CORE I","LEC","Kay D.",21,14,8,0,0,2,0,0
"5291","2011-12","Fall","Informatics",111,37030,"A","SFTWRE TOOLS & METH","LEC","Sim S.",11,8,4,3,0,0,0,0
"5292","2011-12","Fall","Informatics",113,37045,"A","REQT ANALYSIS & ENG","LEC","Al-Ani B.",19,20,2,0,0,0,0,0
"5293","2011-12","Fall","Informatics",121,37050,"A","SOFTWARE DESIGN I","LEC","Van Der Hoek A.",19,7,11,2,0,0,0,0
"5294","2011-12","Fall","Informatics",125,37060,"A","CMPTR GAME DEVLPMNT","LEC","Frost D.",9,1,0,0,0,0,0,0
"5295","2011-12","Fall","Informatics",133,37070,"A","USER INTERACTION SW","LEC","Patterson D.",21,12,0,0,0,0,0,0
"5296","2011-12","Fall","Informatics",153,37080,"A","CMPTR SUP COOP WORK","LEC","Olson G.",10,4,1,0,0,0,0,0
"5297","2011-12","Fall","Informatics",161,37090,"A","SOC ANLYS OF COMPTR","LEC","Mazmanian M.",38,53,3,3,0,0,0,0
"5298","2011-12","Fall","Informatics",191,37110,"A","SENIOR DESIGN PROJ","LEC","Ziv H.",20,14,1,0,0,0,0,0
"5299","2011-12","Fall","Information and Computer Science",3,36500,"A","INTERNET TECH & SOC","LEC","Mark G.",37,62,17,5,3,5,2,0
"5300","2011-12","Fall","Information and Computer Science",6,36510,"A","BOOLEAN ALG & LOGIC","LEC","Hayes W.",21,17,28,17,18,0,0,2
"5301","2011-12","Fall","Information and Computer Science",6,36520,"A","DISCRET MATH FOR CS","LEC","Dillencourt M.",47,76,58,6,8,0,1,1
"5302","2011-12","Fall","Information and Computer Science",10,36525,"A","HOW COMPUTERS WORK","LEC","Frost D.",9,19,4,0,1,2,0,0
"5303","2011-12","Fall","Information and Computer Science",21,36530,"A","INTRO COMPTR SCI I","LEC","Jacobson N.",133,59,44,38,20,1,8,2
"5304","2011-12","Fall","Information and Computer Science",22,36560,"A","INTRO COMPTR SCI II","LEC","Wang R.",27,33,23,6,0,1,0,1
"5305","2011-12","Fall","Information and Computer Science",23,36580,"A","FUNDMNTL DATA STRUC","LEC","Pattis R.",21,16,9,9,9,1,0,1
"5306","2011-12","Fall","Information and Computer Science",51,36600,"A","INTRO COMPUTER ORG","LEC","Bic L.",37,19,3,1,0,0,0,0
"5307","2011-12","Fall","Information and Computer Science",60,36630,"B","CMP GAMES & SOCIETY","LEC","Nardi B.",86,45,9,1,0,3,0,0
"5308","2011-12","Fall","Information and Computer Science",65,36640,"A","C++ PROGRAMMING","LEC","Hayes W.",19,17,7,1,9,1,0,0
"5309","2011-12","Fall","Information and Computer Science",90,36670,"A","ICS: 1ST YR SEMINAR","LEC","Kay D.",0,0,0,0,0,45,2,0
"5310","2011-12","Fall","Information and Computer Science",139,36700,"A","CRITICAL WRITING","LEC","Tauro S.",28,7,2,0,0,0,0,0
"5311","2011-12","Fall","Information and Computer Science",139,36710,"B","CRITICAL WRITING","LEC","Tauro S.",42,3,1,0,0,1,0,1
"5312","2011-12","Fall","Information and Computer Science",197,36720,"A","HONORS SEMINAR","LEC","Lathrop R.",0,0,0,0,0,13,0,0
"5313","2011-12","Fall","International Studies",11,64000,"A","GLOBAL CULTURES&SOC","LEC","Douglas T.",144,50,16,3,1,1,1,0
"5314","2011-12","Fall","International Studies",13,64050,"A","GLOBAL ECONOMY","LEC","Sarraf G.",16,33,18,1,1,2,1,1
"5315","2011-12","Fall","International Studies",14,64070,"A","INTRO INTL RELATNS","LEC","Sandholtz W.",33,72,34,6,3,2,0,0
"5316","2011-12","Fall","International Studies",112,64100,"A","INTERNATNL BUSINESS","LEC","Schlosser S.",31,24,22,2,0,1,0,1
"5317","2011-12","Fall","International Studies",121,64110,"A","SOC ECOL OF PEACE","LEC","Whiteley J.",20,5,2,0,0,1,0,0
"5318","2011-12","Fall","International Studies",122,64115,"A","NUCLEAR ENVIRONMENT","LEC","Whiteley J.",1,10,2,0,0,0,1,0
"5319","2011-12","Fall","International Studies",130,64120,"A","TRANSNATIONAL GANGS","LEC","Valdez A.",128,41,0,0,1,1,0,0
"5320","2011-12","Fall","International Studies",154,64150,"A","ETHCS&JSTC INTL AFF","LEC","Bach S.",14,18,5,0,3,0,1,0
"5321","2011-12","Fall","International Studies",162,64230,"A","AFGHANISTAN","LEC","Petrovic B.",17,27,4,0,1,0,2,0
"5322","2011-12","Fall","International Studies",177,64480,"A","PERSPCT US-MEX BRDR","LEC","Chavira R.",33,9,0,1,1,1,1,0
"5323","2011-12","Fall","International Studies",177,64560,"A","REVOLUTION:LAT AMER","LEC","Duncan R.",11,5,1,0,0,0,0,0
"5324","2011-12","Fall","International Studies",179,64570,"B","POST-SOVIET EURASIA","LEC","Garb P.",9,2,0,0,0,0,0,0
"5325","2011-12","Fall","International Studies",180,64600,"A","INTL HON RES SEM","SEM","Goodman S.",10,0,0,0,0,0,0,0
"5326","2011-12","Fall","International Studies",183,64650,"A","INTL STUDIES FORUM","LEC","Kapiszewski D.",13,6,1,0,5,4,0,0
"5327","2011-12","Fall","Italian",1,26900,"A","FUNDAMENTALS","LEC","Hamber F.",9,7,1,0,0,1,0,1
"5328","2011-12","Fall","Italian",1,26902,"B","FUNDAMENTALS","LEC","Hamber F.",8,8,6,0,0,2,0,0
"5329","2011-12","Fall","Italian",1,26904,"C","FUNDAMENTALS","LEC","Hamber F.",14,8,1,1,0,1,0,0
"5330","2011-12","Fall","Italian",2,26912,"B","INTERMEDIATE","LEC","Chiampi J.",8,10,1,0,0,1,0,0
"5331","2011-12","Fall","Italian",150,26950,"A","THE DIVINE COMEDY","LEC","Chiampi J.",11,15,3,0,0,0,2,0
"5332","2011-12","Fall","Japanese",1,23500,"A","FUNDAMENTALS","LEC","Flores R.",5,5,3,0,0,8,0,0
"5333","2011-12","Fall","Japanese",1,23501,"B","FUNDAMENTALS","LEC","Flores R.",9,10,2,1,0,0,0,0
"5334","2011-12","Fall","Japanese",1,23502,"C","FUNDAMENTALS","LEC","Nagai A.",9,7,0,0,0,0,4,0
"5335","2011-12","Fall","Japanese",1,23504,"D","FUNDAMENTALS","LEC","Nagai A.",6,7,4,2,0,3,0,0
"5336","2011-12","Fall","Japanese",1,23505,"E","FUNDAMENTALS","LEC","Riggs H.",6,12,1,0,0,1,0,0
"5337","2011-12","Fall","Japanese",2,23510,"A","INTERMEDIATE","LEC","Sithiamnuai E.",7,8,2,0,0,5,0,0
"5338","2011-12","Fall","Japanese",2,23511,"B","INTERMEDIATE","LEC","Sithiamnuai E.",9,11,3,0,0,0,1,0
"5339","2011-12","Fall","Japanese",2,23512,"C","INTERMEDIATE","LEC","Kimura J.",7,8,6,2,0,1,0,0
"5340","2011-12","Fall","Japanese",2,23513,"D","INTERMEDIATE","LEC","Kimura J.",10,7,1,0,0,3,0,0
"5341","2011-12","Fall","Japanese",3,23531,"A","ADVANCED JAPANESE","LEC","Nagai A.",8,8,3,0,1,1,0,0
"5342","2011-12","Fall","Japanese",3,23532,"B","ADVANCED JAPANESE","LEC","Sithiamnuai E.",9,8,0,1,0,4,0,0
"5343","2011-12","Fall","Japanese",100,23550,"A","CLASSICAL JAPANESE","LEC","Klein S.",14,6,1,0,0,0,0,0
"5344","2011-12","Fall","Korean",1,23700,"A","FUNDAMENTALS","LEC","Choe H.",7,10,3,0,0,2,0,0
"5345","2011-12","Fall","Korean",1,23701,"B","FUNDAMENTALS","LEC","Lee J.",6,11,3,0,0,2,0,0
"5346","2011-12","Fall","Korean",1,23702,"C","FUNDAMENTALS","LEC","Lee J.",6,8,0,0,0,7,0,0
"5347","2011-12","Fall","Korean",1,23703,"D","FUNDAMENTALS","LEC","Lee J.",8,11,0,0,0,3,1,0
"5348","2011-12","Fall","Korean",1,23704,"E","FUNDAMENTALS","LEC","Hyun H.",6,8,2,0,0,3,0,0
"5349","2011-12","Fall","Korean",2,23710,"A","INTERMEDIATE","LEC","Choe H.",6,12,5,1,0,0,0,0
"5350","2011-12","Fall","Korean",2,23711,"B","INTERMEDIATE","LEC","Choe H.",7,9,3,0,0,2,0,0
"5351","2011-12","Fall","Korean",3,23730,"A","ADVANCED","LEC","Hyun H.",6,11,0,0,0,2,0,0
"5352","2011-12","Fall","Latin",1,22400,"A","FUNDAMENTALS","LEC","Hammad J.",9,7,1,1,0,1,0,0
"5353","2011-12","Fall","Latin",1,22402,"B","FUNDAMENTALS","LEC","Claxton C.",7,5,1,0,0,1,0,0
"5354","2011-12","Fall","Latin",100,22435,"A","LATIN POETRY","LEC","Zissos P.",9,6,5,1,0,0,0,0
"5355","2011-12","Fall","Linguistics",3,65010,"A","INTRO TO LINGUIS","LEC","Griffith T.",28,77,48,22,14,15,7,0
"5356","2011-12","Fall","Linguistics",10,65050,"A","INTRO TO PHONOLOGY","LEC","Tranel B.",12,9,10,0,3,4,0,0
"5357","2011-12","Fall","Linguistics",20,65080,"A","INTRO TO SYNTAX","LEC","Griffith T.",3,7,5,5,6,1,2,0
